patch_index,row,col,posthoc_state,representative_number,uncertainty,anomaly_probability,primary_anomaly_probability,reference_anomaly_probability,prediction_disagreement,source_reliability,update_gate,gt_lesion_fraction,transition_self_weight,transition_nonself_weight,top_source_patch,top_source_weight
259,7,0,stable_normal,,0.016962796449661255,0.41736751794815063,0.39604347944259644,0.43630266189575195,0.04025918245315552,0.9830372333526611,0.13117843866348267,0.0,0.23897624015808105,0.761023759841919,259,0.23897624015808105
260,7,1,stable_normal,,0.0797111988067627,0.4230533838272095,0.3974124789237976,0.45447608828544617,0.05706360936164856,0.9202888011932373,0.14054499566555023,0.0,0.13720841705799103,0.8627915978431702,260,0.13720841705799103
261,7,2,stable_normal,,0.07573586702346802,0.36925747990608215,0.3630427420139313,0.3842540979385376,0.021211355924606323,0.924264132976532,0.14852368831634521,0.0,0.13955649733543396,0.8604434728622437,261,0.13955649733543396
262,7,3,stable_normal,,0.007002383470535278,0.37475359439849854,0.38314083218574524,0.3674364686012268,0.015704363584518433,0.9929976463317871,0.1359998881816864,0.0,0.18541404604911804,0.8145859241485596,262,0.18541404604911804
263,7,4,pseudo_anomaly_risk,,0.30379217863082886,0.4200819432735443,0.4000437557697296,0.45525193214416504,0.055208176374435425,0.6962078213691711,0.1831052303314209,0.0,0.22488440573215485,0.7751156091690063,263,0.22488440573215485
264,7,5,stable_normal,,0.018275201320648193,0.4412890076637268,0.45974820852279663,0.42259272933006287,0.037155479192733765,0.9817247986793518,0.1278712898492813,0.0,0.21043787896633148,0.7895621061325073,264,0.21043787896633148
265,7,6,pseudo_anomaly_risk,,0.3195902109146118,0.4266124367713928,0.4550535976886749,0.4115540683269501,0.043499529361724854,0.6804097890853882,0.1851259022951126,0.0,0.21459074318408966,0.7854092717170715,265,0.21459074318408966
266,7,7,stable_normal,,0.001012355089187622,0.45495927333831787,0.45418259501457214,0.4558123052120209,0.0016297101974487305,0.9989876747131348,0.12328189611434937,0.0,0.18576203286647797,0.8142379522323608,266,0.18576203286647797
267,7,8,noise_sensitive_normal,,0.3071958124637604,0.4389358162879944,0.4347989559173584,0.4550116956233978,0.02021273970603943,0.692804217338562,0.18015825748443604,0.0,0.1755319982767105,0.8244680166244507,267,0.1755319982767105
268,7,9,stable_normal,,0.0047744810581207275,0.4288768172264099,0.43082234263420105,0.4272916913032532,0.003530651330947876,0.9952255487442017,0.1275818645954132,0.0,0.24205346405506134,0.7579465508460999,268,0.24205346405506134
269,7,10,stable_normal,,0.03403481841087341,0.3358824551105499,0.3176348805427551,0.35688871145248413,0.039253830909729004,0.9659651517868042,0.14670057594776154,0.0,0.23474833369255066,0.765251636505127,269,0.23474833369255066
270,7,11,stable_normal,,0.00293886661529541,0.45811551809310913,0.46107006072998047,0.4552532136440277,0.005816847085952759,0.9970611333847046,0.1231270581483841,0.0,0.127938374876976,0.8720616102218628,270,0.127938374876976
271,7,12,pseudo_anomaly_risk,,0.2594307065010071,0.4152590334415436,0.38101592659950256,0.45520293712615967,0.0741870105266571,0.7405692934989929,0.17496702075004578,0.0,0.20132757723331451,0.7986724376678467,271,0.20132757723331451
272,7,13,stable_normal,,9.396672248840332e-05,0.45660948753356934,0.457127183675766,0.4561019837856293,0.0010251998901367188,0.999906063079834,0.12291209399700165,0.0,0.13303208351135254,0.8669679164886475,272,0.13303208351135254
273,7,14,stable_normal,,0.0001251697540283203,0.45386528968811035,0.4552052915096283,0.4525316059589386,0.0026736855506896973,0.9998748302459717,0.1233026385307312,0.0,0.18526586890220642,0.8147341012954712,273,0.18526586890220642
274,7,15,stable_normal,,7.653236389160156e-05,0.4539744257926941,0.4551367163658142,0.4528075158596039,0.002329200506210327,0.9999234676361084,0.12327996641397476,0.0,0.2044217437505722,0.7955782413482666,274,0.2044217437505722
275,7,16,stable_normal,,0.008827298879623413,0.44696280360221863,0.43957751989364624,0.4551604688167572,0.015582948923110962,0.9911726713180542,0.12560012936592102,0.0,0.1944444626569748,0.805555522441864,275,0.1944444626569748
276,7,17,stable_normal,,0.02160915732383728,0.3902885317802429,0.3881460726261139,0.3941620886325836,0.0060160160064697266,0.9783908128738403,0.1360078603029251,0.0,0.2618100047111511,0.7381899952888489,276,0.2618100047111511
277,7,18,stable_normal,,0.021816134452819824,0.4587511122226715,0.4640715718269348,0.45262569189071655,0.011445879936218262,0.9781838655471802,0.12589684128761292,0.0,0.25274863839149475,0.7472513914108276,277,0.25274863839149475
278,7,19,stable_normal,,0.0037848949432373047,0.4549270272254944,0.4606330990791321,0.44893431663513184,0.011698782444000244,0.9962151050567627,0.12370356917381287,0.0,0.200286403298378,0.7997136116027832,278,0.200286403298378
279,7,20,stable_normal,,0.028562188148498535,0.43884575366973877,0.42655330896377563,0.45265206694602966,0.02609875798225403,0.9714378118515015,0.1298334151506424,0.0,0.17418378591537476,0.8258162140846252,279,0.17418378591537476
280,7,21,stable_normal,,0.0011313557624816895,0.4506305158138275,0.4565294682979584,0.44471579790115356,0.01181367039680481,0.9988686442375183,0.12391054630279541,0.0,0.14967064559459686,0.8503293395042419,280,0.14967064559459686
281,7,22,stable_normal,,7.861852645874023e-05,0.4560091495513916,0.45600298047065735,0.45601874589920044,1.576542854309082e-05,0.9999213814735413,0.12299411743879318,0.0,0.16559836268424988,0.8344016075134277,281,0.16559836268424988
282,7,23,stable_normal,,0.0016080737113952637,0.45567572116851807,0.45660293102264404,0.45477569103240967,0.001827239990234375,0.9983919262886047,0.12327054888010025,0.0,0.15419736504554749,0.8458026647567749,282,0.15419736504554749
283,7,24,stable_normal,,3.266334533691406e-05,0.45717093348503113,0.45750129222869873,0.4568426311016083,0.0006586611270904541,0.9999673366546631,0.12282411754131317,0.0,0.16402344405651093,0.8359765410423279,283,0.16402344405651093
284,7,25,stable_normal,,9.34600830078125e-05,0.45594748854637146,0.45478907227516174,0.45711466670036316,0.002325594425201416,0.9999065399169922,0.12300499528646469,0.0,0.14631640911102295,0.853683590888977,284,0.14631640911102295
285,7,26,stable_normal,,0.01290246844291687,0.36373090744018555,0.34616613388061523,0.3815152645111084,0.035349130630493164,0.9870975017547607,0.13867232203483582,0.0,0.2322416454553604,0.7677583694458008,285,0.2322416454553604
286,7,27,pseudo_anomaly_risk,,0.13462069630622864,0.36947140097618103,0.4178270995616913,0.333516001701355,0.0843110978603363,0.8653793334960938,0.15913721919059753,0.0,0.22065509855747223,0.779344916343689,286,0.22065509855747223
287,7,28,stable_normal,,0.00032216310501098633,0.4579828679561615,0.4567577838897705,0.45921728014945984,0.002459496259689331,0.999677836894989,0.12275353074073792,0.0,0.18514689803123474,0.8148530721664429,287,0.18514689803123474
288,7,29,stable_normal,,0.0006963908672332764,0.4518794119358063,0.453155517578125,0.45062658190727234,0.002528935670852661,0.9993035793304443,0.12366853654384613,0.0,0.17230179905891418,0.8276982307434082,288,0.17230179905891418
289,7,30,stable_normal,,7.200241088867188e-05,0.45654356479644775,0.45648935437202454,0.4566006660461426,0.00011131167411804199,0.9999279975891113,0.12291807681322098,0.0,0.1794079840183258,0.8205920457839966,289,0.1794079840183258
290,7,31,stable_normal,,0.0008471310138702393,0.4465738832950592,0.4502007067203522,0.44290557503700256,0.007295131683349609,0.9991528987884521,0.1244422197341919,0.0,0.16125378012657166,0.838746190071106,290,0.16125378012657166
291,7,32,stable_normal,,0.0005793571472167969,0.4567214548587799,0.45900169014930725,0.45447027683258057,0.004531413316726685,0.9994206428527832,0.1229691207408905,0.0,0.17002904415130615,0.8299709558486938,291,0.17002904415130615
292,7,33,stable_normal,,0.02209186553955078,0.33329132199287415,0.3589920103549957,0.3097556531429291,0.04923635721206665,0.9779081344604492,0.14505283534526825,0.0,0.16876472532749176,0.8312352895736694,292,0.16876472532749176
293,7,34,stable_normal,,0.07740864157676697,0.37415769696235657,0.3520181477069855,0.40468424558639526,0.05266609787940979,0.9225913286209106,0.14801128208637238,0.0,0.16014254093170166,0.8398574590682983,293,0.16014254093170166
294,7,35,stable_normal,,0.04673892259597778,0.4534932076931,0.4573194980621338,0.4516986310482025,0.005620867013931274,0.9532610774040222,0.1305338442325592,0.0,0.18522021174430847,0.8147797584533691,294,0.18522021174430847
295,7,36,pseudo_anomaly_risk,,0.2319638431072235,0.36063140630722046,0.4255710542201996,0.3041546046733856,0.12141644954681396,0.7680361270904541,0.1797783523797989,0.0,0.25548309087753296,0.744516909122467,295,0.25548309087753296
296,8,0,stable_normal,,0.009206444025039673,0.40821143984794617,0.39260947704315186,0.4233357012271881,0.030726224184036255,0.9907935857772827,0.13130900263786316,0.0,0.18922190368175507,0.8107780814170837,296,0.18922190368175507
297,8,1,pseudo_anomaly_risk,,0.11218440532684326,0.37162595987319946,0.40206676721572876,0.3499468266963959,0.052119940519332886,0.8878155946731567,0.15464138984680176,0.0,0.1605272889137268,0.8394727110862732,297,0.1605272889137268
298,8,2,stable_normal,,0.00530242919921875,0.36503541469573975,0.36454811692237854,0.36617955565452576,0.0016314387321472168,0.9946975708007812,0.13721413910388947,0.0,0.1755203902721405,0.8244795799255371,298,0.1755203902721405
299,8,3,stable_normal,,0.01591700315475464,0.34776344895362854,0.36330679059028625,0.33278360962867737,0.030523180961608887,0.9840829968452454,0.1416839063167572,0.0,0.17637082934379578,0.8236291408538818,299,0.17637082934379578
300,8,4,pseudo_anomaly_risk,,0.32062917947769165,0.41518476605415344,0.39076194167137146,0.45445218682289124,0.06369024515151978,0.6793708205223083,0.18760178983211517,0.0,0.20589525997638702,0.7941047549247742,300,0.20589525997638702
301,8,5,pseudo_anomaly_risk,,0.30609551072120667,0.4291723966598511,0.4582194983959198,0.4115893840789795,0.04663011431694031,0.6939045190811157,0.18181656301021576,0.0,0.15370826423168182,0.846291720867157,301,0.15370826423168182
302,8,6,noise_sensitive_normal,,0.3745173513889313,0.4245144724845886,0.41978970170021057,0.4514921307563782,0.0317024290561676,0.6254826784133911,0.19735293090343475,0.0,0.2413027137517929,0.7586972713470459,302,0.2413027137517929
303,8,7,stable_normal,,0.00014451146125793457,0.45382159948349,0.454247385263443,0.45340394973754883,0.000843435525894165,0.9998555183410645,0.12331168353557587,0.0,0.1872350573539734,0.8127649426460266,303,0.1872350573539734
304,8,8,stable_normal,,0.02693861722946167,0.4428270161151886,0.42880260944366455,0.4551892578601837,0.026386648416519165,0.9730613827705383,0.1289949268102646,0.0,0.19647851586341858,0.8035215139389038,304,0.19647851586341858
305,8,9,pseudo_anomaly_risk,,0.10713833570480347,0.4218604266643524,0.45453116297721863,0.39263594150543213,0.0618952214717865,0.8928616642951965,0.1454060971736908,0.0,0.1614157259464264,0.838584303855896,305,0.1614157259464264
306,8,10,stable_normal,,0.026559114456176758,0.31055739521980286,0.33312487602233887,0.29803428053855896,0.03509059548377991,0.9734408855438232,0.14955167472362518,0.0,0.2343900501728058,0.7656099796295166,306,0.2343900501728058
307,8,11,pseudo_anomaly_risk,,0.150107741355896,0.33733049035072327,0.3087499439716339,0.3735319674015045,0.0647820234298706,0.849892258644104,0.1678038090467453,0.0,0.24963530898094177,0.7503646612167358,307,0.24963530898094177
308,8,12,stable_normal,,4.1991472244262695e-05,0.45624589920043945,0.4563416540622711,0.4561522901058197,0.00018936395645141602,0.9999580383300781,0.12295535951852798,0.0,0.17286676168441772,0.8271332383155823,308,0.17286676168441772
309,8,13,stable_normal,,0.03980165719985962,0.4634541869163513,0.4693756103515625,0.4585937261581421,0.01078188419342041,0.9601983428001404,0.12798839807510376,0.0,0.20686055719852448,0.7931394577026367,309,0.20686055719852448
310,8,14,noise_sensitive_normal,,0.0905948281288147,0.3981325924396515,0.3981841504573822,0.40689510107040405,0.00871095061302185,0.9094051718711853,0.14639195799827576,0.0,0.20439350605010986,0.7956064939498901,310,0.20439350605010986
311,8,15,stable_normal,,0.04547989368438721,0.3487415313720703,0.3906121850013733,0.31315821409225464,0.07745397090911865,0.9545201063156128,0.146595299243927,0.0,0.22898706793785095,0.7710129022598267,311,0.22898706793785095
312,8,16,pseudo_anomaly_risk,,0.13966259360313416,0.42784208059310913,0.4044347107410431,0.4507284164428711,0.046293705701828,0.8603373765945435,0.15011729300022125,0.0,0.20860369503498077,0.7913963198661804,312,0.20860369503498077
313,8,17,stable_normal,,0.012120991945266724,0.4059133231639862,0.39352351427078247,0.4170227646827698,0.023499250411987305,0.9878790378570557,0.13211460411548615,0.0,0.2819894254207611,0.7180105447769165,313,0.2819894254207611
314,8,18,pseudo_anomaly_risk,,0.5573557615280151,0.40724286437034607,0.4103015959262848,0.4538445770740509,0.04354298114776611,0.44264423847198486,0.24484504759311676,0.0,0.2542259097099304,0.7457740902900696,314,0.2542259097099304
315,8,19,stable_normal,,0.003695935010910034,0.4619629681110382,0.4626275599002838,0.4614329934120178,0.0011945664882659912,0.9963040351867676,0.12270025163888931,0.0,0.20145350694656372,0.7985464930534363,315,0.20145350694656372
316,8,20,noise_sensitive_normal,,0.1681618094444275,0.45895010232925415,0.4688999354839325,0.4558456540107727,0.01305428147315979,0.8318381905555725,0.1500016450881958,0.0,0.16564251482486725,0.834357500076294,316,0.16564251482486725
317,8,21,pseudo_anomaly_risk,,0.16490203142166138,0.4391065835952759,0.47414499521255493,0.39807748794555664,0.07606750726699829,0.8350979685783386,0.15273970365524292,0.0,0.23209038376808167,0.7679096460342407,317,0.23209038376808167
318,8,22,pseudo_anomaly_risk,,0.2748475968837738,0.4155489206314087,0.45621979236602783,0.39673370122909546,0.05948609113693237,0.7251523733139038,0.17802655696868896,0.0,0.20686312019824982,0.7931368947029114,318,0.20686312019824982
319,8,23,stable_normal,,0.05416685342788696,0.3460955023765564,0.3855500817298889,0.305576354265213,0.0799737274646759,0.945833146572113,0.14854764938354492,0.0,0.2351236194372177,0.7648763656616211,319,0.2351236194372177
320,8,24,stable_normal,,5.8323144912719727e-05,0.45675310492515564,0.4556257128715515,0.4578932523727417,0.0022675395011901855,0.9999417066574097,0.12288658320903778,0.0,0.1937735676765442,0.8062264323234558,320,0.1937735676765442
321,8,25,stable_normal,,0.0006414055824279785,0.4591769874095917,0.4582884907722473,0.4601086378097534,0.0018201470375061035,0.999358594417572,0.12263388186693192,0.0,0.1612178534269333,0.8387821316719055,321,0.1612178534269333
322,8,26,stable_normal,,0.038640618324279785,0.4172404110431671,0.3908970355987549,0.44214433431625366,0.05124729871749878,0.9613593816757202,0.13466998934745789,0.0,0.20367103815078735,0.7963289618492126,322,0.20367103815078735
323,8,27,stable_normal,,0.025221288204193115,0.4552082419395447,0.4550097584724426,0.4564834237098694,0.0014736652374267578,0.9747787117958069,0.12692910432815552,0.0,0.19975969195365906,0.8002402782440186,323,0.19975969195365906
324,8,28,stable_normal,,0.005357146263122559,0.4574046730995178,0.4416342079639435,0.47254180908203125,0.03090760111808777,0.9946428537368774,0.12359068542718887,0.0,0.14513938128948212,0.8548606038093567,324,0.14513938128948212
325,8,29,stable_normal,,0.03147783875465393,0.4426210820674896,0.44179990887641907,0.4454580247402191,0.003658115863800049,0.9685221910476685,0.12973572313785553,0.0,0.2258988916873932,0.7741011381149292,325,0.2258988916873932
326,8,30,stable_normal,,0.008036971092224121,0.38000673055648804,0.39205026626586914,0.36759743094444275,0.02445283532142639,0.9919630289077759,0.13536611199378967,0.0,0.23135149478912354,0.7686485052108765,326,0.23135149478912354
327,8,31,pseudo_anomaly_risk,,0.16860634088516235,0.4049636721611023,0.3759589195251465,0.4344576299190521,0.05849871039390564,0.8313936591148376,0.1592721939086914,0.0,0.23032230138778687,0.7696776986122131,327,0.23032230138778687
328,8,32,noise_sensitive_normal,,0.13281485438346863,0.45821723341941833,0.4674724340438843,0.4548998475074768,0.01257258653640747,0.867185115814209,0.14396235346794128,0.0,0.1450924277305603,0.8549075722694397,328,0.1450924277305603
329,8,33,stable_normal,,0.08538448810577393,0.3978692591190338,0.37624502182006836,0.42091619968414307,0.04467117786407471,0.9146155118942261,0.14553198218345642,0.0,0.15902329981327057,0.8409767150878906,329,0.15902329981327057
330,8,34,pseudo_anomaly_risk,,0.18224471807479858,0.3767748177051544,0.3409000635147095,0.424945592880249,0.08404552936553955,0.8177552819252014,0.16686904430389404,0.0,0.19023162126541138,0.8097683787345886,330,0.19023162126541138
331,8,35,pseudo_anomaly_risk,,0.10051056742668152,0.4438731372356415,0.41252219676971436,0.4723787307739258,0.059856534004211426,0.8994894027709961,0.14076152443885803,0.0,0.1895868331193924,0.8104131817817688,331,0.1895868331193924
332,8,36,stable_normal,,0.01683628559112549,0.38490548729896545,0.4011582136154175,0.3684283494949341,0.0327298641204834,0.9831637144088745,0.1360522210597992,0.0,0.21355371177196503,0.7864462733268738,332,0.21355371177196503
333,9,0,stable_normal,,0.04805150628089905,0.3329889178276062,0.3546215295791626,0.31758883595466614,0.03703269362449646,0.9519485235214233,0.14963504672050476,0.0,0.25440046191215515,0.7455995082855225,333,0.25440046191215515
334,9,1,stable_normal,,0.00025397539138793945,0.4558347761631012,0.4567332863807678,0.4549521207809448,0.001781165599822998,0.9997460246086121,0.12304491549730301,0.0,0.16868513822555542,0.8313148617744446,334,0.16868513822555542
335,9,2,stable_normal,,0.01160573959350586,0.3689895570278168,0.38480430841445923,0.3526515066623688,0.032152801752090454,0.9883942604064941,0.13764217495918274,0.0,0.19291415810585022,0.8070858716964722,335,0.19291415810585022
336,9,3,stable_normal,,0.006752073764801025,0.37527307868003845,0.37926384806632996,0.3722881078720093,0.006975740194320679,0.993247926235199,0.1358795315027237,0.0,0.12394976615905762,0.8760502338409424,336,0.12394976615905762
337,9,4,noise_sensitive_normal,,0.18790194392204285,0.3794047236442566,0.3871099054813385,0.39140456914901733,0.004294663667678833,0.8120980262756348,0.16748689115047455,0.0,0.23520204424858093,0.7647979259490967,337,0.23520204424858093
338,9,5,stable_normal,,0.007812410593032837,0.456351101398468,0.4575764536857605,0.45539259910583496,0.002183854579925537,0.9921876192092896,0.12410988658666611,0.0,0.17947353422641754,0.8205264806747437,338,0.17947353422641754
339,9,6,stable_normal,,0.00528755784034729,0.46318182349205017,0.4660910367965698,0.46047571301460266,0.005615323781967163,0.9947124719619751,0.12276751548051834,0.0,0.21632739901542664,0.783672571182251,339,0.21632739901542664
340,9,7,stable_normal,,0.002561330795288086,0.4662598967552185,0.4653257131576538,0.46727317571640015,0.0019474625587463379,0.9974386692047119,0.12193013727664948,0.0,0.21092525124549866,0.7890747785568237,340,0.21092525124549866
341,9,8,pseudo_anomaly_risk,,0.41337209939956665,0.39010441303253174,0.44083547592163086,0.3720795810222626,0.06875589489936829,0.5866279006004333,0.21347613632678986,0.0,0.2672419846057892,0.7327580451965332,341,0.2672419846057892
342,9,9,pseudo_anomaly_risk,,0.19105300307273865,0.4149317145347595,0.4654408395290375,0.35974183678627014,0.10569900274276733,0.808946967124939,0.1617264747619629,0.0,0.25339066982269287,0.7466093301773071,342,0.25339066982269287
343,9,10,stable_normal,,0.007390528917312622,0.353989839553833,0.3592192232608795,0.35026440024375916,0.008954823017120361,0.9926095008850098,0.13927379250526428,0.0,0.16447791457176208,0.8355220556259155,343,0.16447791457176208
344,9,11,pseudo_anomaly_risk,4,0.33848094940185547,0.36384862661361694,0.26272109150886536,0.46530717611312866,0.2025860846042633,0.6615190505981445,0.20197568833827972,0.0,0.28403252363204956,0.7159674763679504,344,0.28403252363204956
345,9,12,pseudo_anomaly_risk,,0.26691290736198425,0.42089739441871643,0.3750680685043335,0.47134897112846375,0.09628090262413025,0.7330870628356934,0.17540857195854187,0.0,0.22497303783893585,0.7750269770622253,345,0.22497303783893585
346,9,13,lesion_candidate_preserved,,0.02978956699371338,0.4868653416633606,0.48219484090805054,0.49171561002731323,0.009520769119262695,0.9702104330062866,0.12311339378356934,0.0,0.24384015798568726,0.7561598420143127,346,0.24384015798568726
347,9,14,lesion_candidate_preserved,,0.005286216735839844,0.4764595925807953,0.4902319312095642,0.46350282430648804,0.026729106903076172,0.9947137832641602,0.1209169253706932,0.0,0.1749032586812973,0.8250967264175415,347,0.1749032586812973
348,9,15,lesion_candidate_preserved,,0.014731884002685547,0.476680189371109,0.5073500871658325,0.44905346632003784,0.05829662084579468,0.9852681159973145,0.12228856235742569,0.0,0.19186782836914062,0.8081321716308594,348,0.19186782836914062
349,9,16,stable_normal,,0.010040730237960815,0.462995320558548,0.4582964777946472,0.46857553720474243,0.010279059410095215,0.9899592399597168,0.1235070675611496,0.0,0.24957768619060516,0.7504222989082336,349,0.24957768619060516
350,9,17,stable_normal,,0.03477811813354492,0.4566158950328827,0.4708823263645172,0.4451907277107239,0.025691598653793335,0.9652218818664551,0.1282033622264862,0.0,0.23222675919532776,0.7677732706069946,350,0.23222675919532776
351,9,18,lesion_candidate_preserved,,0.004375159740447998,0.46678608655929565,0.45799657702445984,0.47452306747436523,0.016526490449905396,0.995624840259552,0.12212679535150528,0.0,0.2279231697320938,0.7720768451690674,351,0.2279231697320938
352,9,19,noise_sensitive_normal,,0.3002949357032776,0.4226026237010956,0.4456038475036621,0.41086891293525696,0.03473493456840515,0.6997050642967224,0.18189020454883575,0.0,0.25961825251579285,0.7403817176818848,352,0.25961825251579285
353,9,20,pseudo_anomaly_risk,,0.18599653244018555,0.4308837354183197,0.3994332253932953,0.46508198976516724,0.06564876437187195,0.8140034675598145,0.15799224376678467,0.0,0.18383334577083588,0.8161666393280029,353,0.18383334577083588
354,9,21,stable_normal,,0.013059258460998535,0.3753078281879425,0.36170700192451477,0.38948339223861694,0.027776390314102173,0.9869407415390015,0.13690680265426636,0.0,0.2620677053928375,0.7379323244094849,354,0.2620677053928375
355,9,22,pseudo_anomaly_risk,,0.12725818157196045,0.45780664682388306,0.4355890452861786,0.48625868558883667,0.05066964030265808,0.8727418184280396,0.1430787444114685,0.0,0.21026723086833954,0.7897327542304993,355,0.21026723086833954
356,9,23,stable_normal,,0.005678355693817139,0.4436027705669403,0.4391111731529236,0.44851166009902954,0.009400486946105957,0.9943216443061829,0.12560008466243744,0.0,0.23003262281417847,0.7699673771858215,356,0.23003262281417847
357,9,24,lesion_candidate_preserved,,0.012177795171737671,0.47109663486480713,0.46974143385887146,0.4727841913700104,0.003042757511138916,0.9878221750259399,0.12268868088722229,0.0,0.23762288689613342,0.762377142906189,357,0.23762288689613342
358,9,25,stable_normal,,0.06445181369781494,0.4215501844882965,0.3800581395626068,0.4639376103878021,0.08387947082519531,0.9355481863021851,0.1382356733083725,0.0,0.14370153844356537,0.8562984466552734,358,0.14370153844356537
359,9,26,stable_normal,,0.002386420965194702,0.46314069628715515,0.4661169648170471,0.4603271782398224,0.0057897865772247314,0.9976135492324829,0.12233967334032059,0.0,0.19889084994792938,0.8011091351509094,359,0.19889084994792938
360,9,27,stable_normal,,0.008861184120178223,0.4420325458049774,0.42441025376319885,0.4599258601665497,0.03551560640335083,0.9911388158798218,0.1263122707605362,0.0,0.17369046807289124,0.8263095617294312,360,0.17369046807289124
361,9,28,stable_normal,,0.0006432831287384033,0.45685428380966187,0.45583730936050415,0.4578922390937805,0.002054929733276367,0.999356746673584,0.12296004593372345,0.0,0.21107330918312073,0.7889267206192017,361,0.21107330918312073
362,9,29,stable_normal,,0.039095401763916016,0.3415340483188629,0.37063226103782654,0.30767199397087097,0.06296026706695557,0.960904598236084,0.14665961265563965,0.0,0.15597127377986908,0.8440287113189697,362,0.15597127377986908
363,9,30,pseudo_anomaly_risk,,0.42403045296669006,0.38706231117248535,0.3377607464790344,0.4638051688671112,0.12604442238807678,0.5759695768356323,0.2166457176208496,0.0,0.253616064786911,0.7463839054107666,363,0.253616064786911
364,9,31,stable_normal,,0.00023880600929260254,0.45598840713500977,0.4555181562900543,0.45646992325782776,0.0009517669677734375,0.9997612237930298,0.12302105873823166,0.0,0.19173622131347656,0.8082637786865234,364,0.19173622131347656
365,9,32,stable_normal,,0.018823593854904175,0.4492335319519043,0.46075430512428284,0.4387468993663788,0.022007405757904053,0.9811763763427734,0.1268061250448227,0.0,0.17539875209331512,0.8246012330055237,365,0.17539875209331512
366,9,33,stable_normal,,0.012237191200256348,0.3867400586605072,0.3883555233478546,0.38636645674705505,0.0019890666007995605,0.9877628087997437,0.135023295879364,0.0,0.18182767927646637,0.8181723356246948,366,0.18182767927646637
367,9,34,stable_normal,,0.08612719178199768,0.41237789392471313,0.3664087653160095,0.4452913999557495,0.07888263463973999,0.9138728380203247,0.14332444965839386,0.0,0.23149533569812775,0.7685046792030334,367,0.23149533569812775
368,9,35,stable_normal,,0.06237414479255676,0.41476237773895264,0.3912797272205353,0.44190776348114014,0.05062803626060486,0.9376258850097656,0.13894638419151306,0.0,0.24340637028217316,0.756593644618988,368,0.24340637028217316
369,9,36,stable_normal,,0.004772096872329712,0.45283249020576477,0.4595160186290741,0.4465801417827606,0.012935876846313477,0.9952279329299927,0.12414871901273727,0.0,0.2324940413236618,0.767505943775177,369,0.2324940413236618
370,10,0,stable_normal,,0.0007576346397399902,0.4210619628429413,0.42490607500076294,0.4170963168144226,0.007809758186340332,0.99924236536026,0.12809427082538605,0.0,0.23572435975074768,0.7642756700515747,370,0.23572435975074768
371,10,1,noise_sensitive_normal,,0.12530845403671265,0.42825981974601746,0.42003944516181946,0.44462865591049194,0.024589210748672485,0.8746915459632874,0.14752119779586792,0.0,0.2296680063009262,0.7703319787979126,371,0.2296680063009262
372,10,2,pseudo_anomaly_risk,,0.13024932146072388,0.42100030183792114,0.45733529329299927,0.39292165637016296,0.0644136369228363,0.8697506785392761,0.1495857834815979,0.0,0.13462893664836884,0.86537104845047,372,0.13462893664836884
373,10,3,stable_normal,,0.010298371315002441,0.4126291275024414,0.40352973341941833,0.42454853653907776,0.021018803119659424,0.9897016286849976,0.13082654774188995,0.0,0.19036754965782166,0.809632420539856,373,0.19036754965782166
374,10,4,noise_sensitive_normal,,0.12011080980300903,0.3619748055934906,0.3690732717514038,0.37086448073387146,0.0017912089824676514,0.879889190196991,0.15775009989738464,0.0,0.19611676037311554,0.8038832545280457,374,0.19611676037311554
375,10,5,stable_normal,,0.005130589008331299,0.4588663876056671,0.4476489722728729,0.4702923893928528,0.02264341711997986,0.9948694109916687,0.12335053086280823,0.0,0.14213413000106812,0.8578658699989319,375,0.14213413000106812
376,10,6,lesion_candidate_preserved,,0.000981062650680542,0.4674985110759735,0.4621073007583618,0.4728751480579376,0.010767847299575806,0.9990189075469971,0.12152282893657684,0.0,0.16250145435333252,0.8374985456466675,376,0.16250145435333252
377,10,7,stable_normal,,0.0012576878070831299,0.45898568630218506,0.45268264412879944,0.46499568223953247,0.012313038110733032,0.9987423419952393,0.12275291234254837,0.0,0.1916392743587494,0.8083606958389282,377,0.1916392743587494
378,10,8,stable_normal,,0.0022312700748443604,0.4666774272918701,0.46367037296295166,0.4696103632450104,0.005939990282058716,0.997768759727478,0.12182284146547318,0.0,0.19248899817466736,0.8075109720230103,378,0.19248899817466736
379,10,9,stable_normal,,0.020774245262145996,0.4586973190307617,0.4579125940799713,0.4602234363555908,0.002310842275619507,0.979225754737854,0.1257452815771103,0.0,0.17577733099460602,0.8242226839065552,379,0.17577733099460602
380,10,10,noise_sensitive_normal,,0.31805679202079773,0.45245033502578735,0.45796436071395874,0.4631679356098175,0.005203574895858765,0.6819431781768799,0.179788276553154,0.0,0.18388226628303528,0.8161177635192871,380,0.18388226628303528
381,10,11,stable_normal,,0.08207857608795166,0.4258069097995758,0.4300893247127533,0.42784544825553894,0.0022438764572143555,0.9179214239120483,0.1405092477798462,0.0,0.21151667833328247,0.7884833216667175,381,0.21151667833328247
382,10,12,stable_normal,,0.0018081367015838623,0.453708291053772,0.46229714155197144,0.44490543007850647,0.017391711473464966,0.9981918334960938,0.12357785552740097,0.0,0.2177913784980774,0.7822086215019226,382,0.2177913784980774
